hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-2	CuGbCtDrD	0.18018	0.54574	0.13717	dwpc	1
rephetio-v2.0_perm-3	CuGbCtDrD	0.18146	0.54832	0.14353	dwpc	1
rephetio-v2.0_perm-4	CuGbCtDrD	0.18055	0.54514	0.14029	dwpc	1
rephetio-v2.0_perm-5	CuGbCtDrD	0.19438	0.54577	0.13473	dwpc	1
rephetio-v2.0	CuGbCuGaD	0.30728	0.57558	0.31994	dwpc	0
rephetio-v2.0_perm-1	CuGbCuGaD	0.30821	0.57894	0.16848	dwpc	1
rephetio-v2.0_perm-2	CuGbCuGaD	0.29626	0.58445	0.16399	dwpc	1
rephetio-v2.0_perm-3	CuGbCuGaD	0.30555	0.57242	0.15698	dwpc	1
rephetio-v2.0_perm-4	CuGbCuGaD	0.33034	0.59737	0.18937	dwpc	1
rephetio-v2.0_perm-5	CuGbCuGaD	0.30861	0.58065	0.1748	dwpc	1
rephetio-v2.0	CuGbCuGdD	0.13722	0.55583	0.30067	dwpc	0
rephetio-v2.0_perm-1	CuGbCuGdD	0.14404	0.55222	0.14772	dwpc	1
rephetio-v2.0_perm-2	CuGbCuGdD	0.13135	0.5539	0.15186	dwpc	1
rephetio-v2.0_perm-3	CuGbCuGdD	0.13673	0.53953	0.14414	dwpc	1
rephetio-v2.0_perm-4	CuGbCuGdD	0.15549	0.54731	0.14157	dwpc	1
rephetio-v2.0_perm-5	CuGbCuGdD	0.14732	0.54571	0.14438	dwpc	1
rephetio-v2.0	CuGbCuGuD	0.13351	0.55149	0.29026	dwpc	0
rephetio-v2.0_perm-1	CuGbCuGuD	0.15261	0.55512	0.15046	dwpc	1
rephetio-v2.0_perm-2	CuGbCuGuD	0.13492	0.55437	0.15276	dwpc	1
rephetio-v2.0_perm-3	CuGbCuGuD	0.14539	0.54628	0.1476	dwpc	1
rephetio-v2.0_perm-4	CuGbCuGuD	0.15478	0.54714	0.14227	dwpc	1
rephetio-v2.0_perm-5	CuGbCuGuD	0.14589	0.54493	0.14412	dwpc	1
rephetio-v2.0	CuGcG<rGaD	0.47894	0.61615	0.34143	dwpc	0
rephetio-v2.0_perm-1	CuGcG<rGaD	0.48537	0.60078	0.17539	dwpc	1
rephetio-v2.0_perm-2	CuGcG<rGaD	0.48201	0.60327	0.1822	dwpc	1
rephetio-v2.0_perm-3	CuGcG<rGaD	0.48729	0.60005	0.17161	dwpc	1
rephetio-v2.0_perm-4	CuGcG<rGaD	0.48313	0.60406	0.18014	dwpc	1
rephetio-v2.0_perm-5	CuGcG<rGaD	0.47718	0.59912	0.17884	dwpc	1
rephetio-v2.0	CuGcG<rGdD	0.22013	0.57719	0.29863	dwpc	0
rephetio-v2.0_perm-1	CuGcG<rGdD	0.21713	0.56691	0.14776	dwpc	1
rephetio-v2.0_perm-2	CuGcG<rGdD	0.21117	0.56572	0.14936	dwpc	1
rephetio-v2.0_perm-3	CuGcG<rGdD	0.22121	0.56394	0.15125	dwpc	1
rephetio-v2.0_perm-4	CuGcG<rGdD	0.22113	0.56019	0.14313	dwpc	1
rephetio-v2.0_perm-5	CuGcG<rGdD	0.21249	0.55771	0.14308	dwpc	1
rephetio-v2.0	CuGcG<rGuD	0.2204	0.57281	0.29515	dwpc	0
rephetio-v2.0_perm-1	CuGcG<rGuD	0.22527	0.5669	0.14662	dwpc	1
rephetio-v2.0_perm-2	CuGcG<rGuD	0.22202	0.57411	0.15218	dwpc	1
rephetio-v2.0_perm-3	CuGcG<rGuD	0.22533	0.57211	0.1553	dwpc	1
rephetio-v2.0_perm-4	CuGcG<rGuD	0.2123	0.55542	0.14342	dwpc	1
rephetio-v2.0_perm-5	CuGcG<rGuD	0.21834	0.55597	0.14164	dwpc	1
rephetio-v2.0	CuGcGaD	0.23258	0.59565	0.32261	dwpc	0
rephetio-v2.0_perm-1	CuGcGaD	0.22099	0.58411	0.17282	dwpc	1
rephetio-v2.0_perm-2	CuGcGaD	0.22016	0.58968	0.16851	dwpc	1
rephetio-v2.0_perm-3	CuGcGaD	0.21993	0.58555	0.17189	dwpc	1
rephetio-v2.0_perm-4	CuGcGaD	0.23167	0.58739	0.17148	dwpc	1
rephetio-v2.0_perm-5	CuGcGaD	0.20536	0.57907	0.16995	dwpc	1
rephetio-v2.0	CuGcGaDrD	0.36636	0.58424	0.26759	dwpc	0
rephetio-v2.0_perm-1	CuGcGaDrD	0.32148	0.53476	0.1289	dwpc	1
rephetio-v2.0_perm-2	CuGcGaDrD	0.33181	0.56032	0.13641	dwpc	1
rephetio-v2.0_perm-3	CuGcGaDrD	0.34886	0.57332	0.1449	dwpc	1
rephetio-v2.0_perm-4	CuGcGaDrD	0.32607	0.55318	0.142	dwpc	1
rephetio-v2.0_perm-5	CuGcGaDrD	0.31246	0.54515	0.13579	dwpc	1
rephetio-v2.0	CuGcGbCpD	0.080265	0.52845	0.26889	dwpc	0
rephetio-v2.0_perm-1	CuGcGbCpD	0.06267	0.54806	0.19046	dwpc	1
rephetio-v2.0_perm-2	CuGcGbCpD	0.072673	0.5366	0.16264	dwpc	1
rephetio-v2.0_perm-3	CuGcGbCpD	0.080789	0.5427	0.16789	dwpc	1
rephetio-v2.0_perm-4	CuGcGbCpD	0.063221	0.53113	0.16126	dwpc	1
rephetio-v2.0_perm-5	CuGcGbCpD	0.075727	0.54124	0.16938	dwpc	1
rephetio-v2.0	CuGcGbCtD	0.20344	0.5818	0.30056	dwpc	0
rephetio-v2.0_perm-1	CuGcGbCtD	0.17145	0.57648	0.17011	dwpc	1
rephetio-v2.0_perm-2	CuGcGbCtD	0.2016	0.57729	0.16791	dwpc	1
rephetio-v2.0_perm-3	CuGcGbCtD	0.20176	0.58945	0.17795	dwpc	1
rephetio-v2.0_perm-4	CuGcGbCtD	0.19408	0.58009	0.16878	dwpc	1
rephetio-v2.0_perm-5	CuGcGbCtD	0.17128	0.57822	0.18419	dwpc	1
rephetio-v2.0	CuGcGcGaD	0.52848	0.61092	0.30948	dwpc	0
rephetio-v2.0_perm-1	CuGcGcGaD	0.53205	0.61161	0.18772	dwpc	1
rephetio-v2.0_perm-2	CuGcGcGaD	0.51299	0.6065	0.1882	dwpc	1
rephetio-v2.0_perm-3	CuGcGcGaD	0.54664	0.61616	0.18211	dwpc	1
rephetio-v2.0_perm-4	CuGcGcGaD	0.53353	0.60784	0.17914	dwpc	1
rephetio-v2.0_perm-5	CuGcGcGaD	0.52253	0.60252	0.18195	dwpc	1
rephetio-v2.0	CuGcGcGdD	0.25192	0.5778	0.2786	dwpc	0
rephetio-v2.0_perm-1	CuGcGcGdD	0.25924	0.57096	0.14676	dwpc	1
rephetio-v2.0_perm-2	CuGcGcGdD	0.24586	0.57104	0.15135	dwpc	1
rephetio-v2.0_perm-3	CuGcGcGdD	0.26296	0.56141	0.14352	dwpc	1
rephetio-v2.0_perm-4	CuGcGcGdD	0.26712	0.56752	0.14446	dwpc	1
rephetio-v2.0_perm-5	CuGcGcGdD	0.25399	0.56496	0.1434	dwpc	1
rephetio-v2.0	CuGcGcGuD	0.25377	0.57707	0.28782	dwpc	0
rephetio-v2.0_perm-1	CuGcGcGuD	0.26238	0.58432	0.15451	dwpc	1
rephetio-v2.0_perm-2	CuGcGcGuD	0.24443	0.57336	0.14873	dwpc	1
rephetio-v2.0_perm-3	CuGcGcGuD	0.25926	0.57733	0.15402	dwpc	1
rephetio-v2.0_perm-4	CuGcGcGuD	0.26527	0.57866	0.15083	dwpc	1
rephetio-v2.0_perm-5	CuGcGcGuD	0.25799	0.5698	0.14915	dwpc	1
rephetio-v2.0	CuGcGdAlD	0.51656	0.57974	0.27603	dwpc	0
rephetio-v2.0_perm-1	CuGcGdAlD	0.54847	0.5846	0.14801	dwpc	1
rephetio-v2.0_perm-2	CuGcGdAlD	0.51214	0.59054	0.15776	dwpc	1
rephetio-v2.0_perm-3	CuGcGdAlD	0.54778	0.58199	0.16163	dwpc	1
rephetio-v2.0_perm-4	CuGcGdAlD	0.54094	0.56405	0.15161	dwpc	1
rephetio-v2.0_perm-5	CuGcGdAlD	0.53793	0.57608	0.14516	dwpc	1
rephetio-v2.0	CuGcGdCpD	0.06596	0.52478	0.27825	dwpc	0
rephetio-v2.0_perm-1	CuGcGdCpD	0.06581	0.53312	0.1588	dwpc	1
rephetio-v2.0_perm-2	CuGcGdCpD	0.066819	0.53307	0.1617	dwpc	1
rephetio-v2.0_perm-3	CuGcGdCpD	0.065881	0.53224	0.16036	dwpc	1
rephetio-v2.0_perm-4	CuGcGdCpD	0.080735	0.5461	0.17221	dwpc	1
rephetio-v2.0_perm-5	CuGcGdCpD	0.066743	0.52649	0.14907	dwpc	1
rephetio-v2.0	CuGcGdCtD	0.28238	0.6101	0.34878	dwpc	0
rephetio-v2.0_perm-1	CuGcGdCtD	0.30493	0.60689	0.18651	dwpc	1
rephetio-v2.0_perm-2	CuGcGdCtD	0.3291	0.59744	0.18119	dwpc	1
rephetio-v2.0_perm-3	CuGcGdCtD	0.33125	0.6016	0.16785	dwpc	1
rephetio-v2.0_perm-4	CuGcGdCtD	0.31653	0.6089	0.17585	dwpc	1
rephetio-v2.0_perm-5	CuGcGdCtD	0.28808	0.59488	0.18179	dwpc	1
rephetio-v2.0	CuGcGdD	0.12662	0.55883	0.29616	dwpc	0
rephetio-v2.0_perm-1	CuGcGdD	0.12505	0.53653	0.14108	dwpc	1
rephetio-v2.0_perm-2	CuGcGdD	0.11879	0.53527	0.14263	dwpc	1
rephetio-v2.0_perm-3	CuGcGdD	0.12963	0.53735	0.14159	dwpc	1
rephetio-v2.0_perm-4	CuGcGdD	0.13427	0.54302	0.14547	dwpc	1
rephetio-v2.0_perm-5	CuGcGdD	0.12949	0.54026	0.1458	dwpc	1
rephetio-v2.0	CuGcGdDrD	0.28318	0.56419	0.264	dwpc	0
rephetio-v2.0_perm-1	CuGcGdDrD	0.26524	0.5378	0.12865	dwpc	1
rephetio-v2.0_perm-2	CuGcGdDrD	0.25757	0.53811	0.13191	dwpc	1
rephetio-v2.0_perm-3	CuGcGdDrD	0.2773	0.56793	0.15156	dwpc	1
rephetio-v2.0_perm-4	CuGcGdDrD	0.27737	0.54782	0.13953	dwpc	1
rephetio-v2.0_perm-5	CuGcGdDrD	0.26711	0.52193	0.1247	dwpc	1
rephetio-v2.0	CuGcGeAlD	0.62808	0.59671	0.28438	dwpc	0
rephetio-v2.0_perm-1	CuGcGeAlD	0.60371	0.58813	0.15254	dwpc	1
rephetio-v2.0_perm-2	CuGcGeAlD	0.60194	0.59087	0.15848	dwpc	1
rephetio-v2.0_perm-3	CuGcGeAlD	0.61621	0.59473	0.16316	dwpc	1
rephetio-v2.0_perm-4	CuGcGeAlD	0.60601	0.58641	0.15645	dwpc	1
rephetio-v2.0_perm-5	CuGcGeAlD	0.60796	0.58149	0.14814	dwpc	1
rephetio-v2.0	CuGcGiGaD	0.53695	0.62136	0.33596	dwpc	0
rephetio-v2.0_perm-1	CuGcGiGaD	0.52049	0.60878	0.18401	dwpc	1
rephetio-v2.0_perm-2	CuGcGiGaD	0.504	0.61024	0.186	dwpc	1
rephetio-v2.0_perm-3	CuGcGiGaD	0.53344	0.60503	0.17132	dwpc	1
rephetio-v2.0_perm-4	CuGcGiGaD	0.52143	0.60587	0.18015	dwpc	1
rephetio-v2.0_perm-5	CuGcGiGaD	0.52082	0.60723	0.18811	dwpc	1
rephetio-v2.0	CuGcGiGdD	0.23894	0.57816	0.29459	dwpc	0
rephetio-v2.0_perm-1	CuGcGiGdD	0.22869	0.56694	0.15012	dwpc	1
rephetio-v2.0_perm-2	CuGcGiGdD	0.22287	0.56959	0.15188	dwpc	1
rephetio-v2.0_perm-3	CuGcGiGdD	0.232	0.56383	0.14728	dwpc	1
rephetio-v2.0_perm-4	CuGcGiGdD	0.23551	0.55657	0.14125	dwpc	1
rephetio-v2.0_perm-5	CuGcGiGdD	0.22918	0.564	0.14381	dwpc	1
rephetio-v2.0	CuGcGiGuD	0.23947	0.57838	0.29768	dwpc	0
rephetio-v2.0_perm-1	CuGcGiGuD	0.23583	0.57267	0.1487	dwpc	1
rephetio-v2.0_perm-2	CuGcGiGuD	0.22173	0.57657	0.15285	dwpc	1
rephetio-v2.0_perm-3	CuGcGiGuD	0.23357	0.5638	0.14629	dwpc	1
rephetio-v2.0_perm-4	CuGcGiGuD	0.23864	0.56934	0.14796	dwpc	1
rephetio-v2.0_perm-5	CuGcGiGuD	0.2346	0.56955	0.14764	dwpc	1
rephetio-v2.0	CuGcGr>GaD	0.49934	0.61633	0.33697	dwpc	0
rephetio-v2.0_perm-1	CuGcGr>GaD	0.48294	0.60784	0.1743	dwpc	1
rephetio-v2.0_perm-2	CuGcGr>GaD	0.4773	0.60441	0.17954	dwpc	1
rephetio-v2.0_perm-3	CuGcGr>GaD	0.51427	0.60469	0.17187	dwpc	1
rephetio-v2.0_perm-4	CuGcGr>GaD	0.48654	0.60963	0.18856	dwpc	1
rephetio-v2.0_perm-5	CuGcGr>GaD	0.46905	0.59446	0.18396	dwpc	1
rephetio-v2.0	CuGcGr>GdD	0.23152	0.56733	0.28081	dwpc	0
rephetio-v2.0_perm-1	CuGcGr>GdD	0.22484	0.57261	0.15158	dwpc	1
rephetio-v2.0_perm-2	CuGcGr>GdD	0.2173	0.56574	0.14669	dwpc	1
rephetio-v2.0_perm-3	CuGcGr>GdD	0.23158	0.56571	0.15233	dwpc	1
rephetio-v2.0_perm-4	CuGcGr>GdD	0.22355	0.55983	0.14153	dwpc	1
rephetio-v2.0_perm-5	CuGcGr>GdD	0.22205	0.55797	0.14233	dwpc	1
rephetio-v2.0	CuGcGr>GuD	0.23735	0.57206	0.30423	dwpc	0
rephetio-v2.0_perm-1	CuGcGr>GuD	0.2354	0.56958	0.14651	dwpc	1
rephetio-v2.0_perm-2	CuGcGr>GuD	0.22401	0.57582	0.15546	dwpc	1
rephetio-v2.0_perm-3	CuGcGr>GuD	0.23825	0.56399	0.15031	dwpc	1
rephetio-v2.0_perm-4	CuGcGr>GuD	0.22554	0.5593	0.14225	dwpc	1
rephetio-v2.0_perm-5	CuGcGr>GuD	0.22875	0.56073	0.14532	dwpc	1
rephetio-v2.0	CuGcGuAlD	0.50781	0.57773	0.27717	dwpc	0
rephetio-v2.0_perm-1	CuGcGuAlD	0.54333	0.5871	0.14967	dwpc	1
rephetio-v2.0_perm-2	CuGcGuAlD	0.51628	0.58988	0.15779	dwpc	1
rephetio-v2.0_perm-3	CuGcGuAlD	0.5519	0.58488	0.16168	dwpc	1
rephetio-v2.0_perm-4	CuGcGuAlD	0.53837	0.56402	0.15224	dwpc	1
rephetio-v2.0_perm-5	CuGcGuAlD	0.53765	0.57978	0.14566	dwpc	1
rephetio-v2.0	CuGcGuCpD	0.058543	0.52894	0.29366	dwpc	0
rephetio-v2.0_perm-1	CuGcGuCpD	0.078373	0.54136	0.16439	dwpc	1
rephetio-v2.0_perm-2	CuGcGuCpD	0.0504	0.52615	0.165	dwpc	1
rephetio-v2.0_perm-3	CuGcGuCpD	0.064461	0.52547	0.14966	dwpc	1
rephetio-v2.0_perm-4	CuGcGuCpD	0.07689	0.52573	0.14328	dwpc	1
rephetio-v2.0_perm-5	CuGcGuCpD	0.06603	0.51873	0.13833	dwpc	1
rephetio-v2.0	CuGcGuCtD	0.28477	0.61552	0.36411	dwpc	0
rephetio-v2.0_perm-1	CuGcGuCtD	0.31577	0.61584	0.1971	dwpc	1
rephetio-v2.0_perm-2	CuGcGuCtD	0.30083	0.6006	0.18123	dwpc	1
rephetio-v2.0_perm-3	CuGcGuCtD	0.3331	0.59728	0.1674	dwpc	1
rephetio-v2.0_perm-4	CuGcGuCtD	0.31909	0.62157	0.18058	dwpc	1
rephetio-v2.0_perm-5	CuGcGuCtD	0.30548	0.60481	0.1914	dwpc	1
rephetio-v2.0	CuGcGuD	0.12185	0.55417	0.29526	dwpc	0
rephetio-v2.0_perm-1	CuGcGuD	0.1222	0.54725	0.15247	dwpc	1
rephetio-v2.0_perm-2	CuGcGuD	0.11493	0.54188	0.14995	dwpc	1
rephetio-v2.0_perm-3	CuGcGuD	0.12665	0.54235	0.14931	dwpc	1
rephetio-v2.0_perm-4	CuGcGuD	0.12459	0.55554	0.16139	dwpc	1
rephetio-v2.0_perm-5	CuGcGuD	0.12136	0.53856	0.14626	dwpc	1
rephetio-v2.0	CuGcGuDrD	0.27073	0.55755	0.25528	dwpc	0
rephetio-v2.0_perm-1	CuGcGuDrD	0.24911	0.53335	0.12759	dwpc	1
rephetio-v2.0_perm-2	CuGcGuDrD	0.254	0.53199	0.12573	dwpc	1
rephetio-v2.0_perm-3	CuGcGuDrD	0.27375	0.55986	0.1459	dwpc	1
rephetio-v2.0_perm-4	CuGcGuDrD	0.25858	0.55046	0.14002	dwpc	1
rephetio-v2.0_perm-5	CuGcGuDrD	0.2567	0.52728	0.12903	dwpc	1
rephetio-v2.0	CuGdAdGaD	0.65828	0.61843	0.3234	dwpc	0
rephetio-v2.0_perm-1	CuGdAdGaD	0.65239	0.61571	0.18635	dwpc	1
rephetio-v2.0_perm-2	CuGdAdGaD	0.66276	0.61841	0.19036	dwpc	1
rephetio-v2.0_perm-3	CuGdAdGaD	0.64944	0.6133	0.17712	dwpc	1
rephetio-v2.0_perm-4	CuGdAdGaD	0.65072	0.6095	0.18204	dwpc	1
rephetio-v2.0_perm-5	CuGdAdGaD	0.65003	0.61151	0.18959	dwpc	1
rephetio-v2.0	CuGdAdGdD	0.3245	0.59191	0.2973	dwpc	0
rephetio-v2.0_perm-1	CuGdAdGdD	0.31492	0.58079	0.15003	dwpc	1
rephetio-v2.0_perm-2	CuGdAdGdD	0.31982	0.57755	0.14859	dwpc	1
rephetio-v2.0_perm-3	CuGdAdGdD	0.30811	0.57504	0.14575	dwpc	1
rephetio-v2.0_perm-4	CuGdAdGdD	0.31397	0.56798	0.14213	dwpc	1
rephetio-v2.0_perm-5	CuGdAdGdD	0.31489	0.57209	0.14409	dwpc	1
rephetio-v2.0	CuGdAdGuD	0.3298	0.60187	0.29236	dwpc	0
rephetio-v2.0_perm-1	CuGdAdGuD	0.32277	0.59674	0.15658	dwpc	1
rephetio-v2.0_perm-2	CuGdAdGuD	0.32667	0.59245	0.15273	dwpc	1
rephetio-v2.0_perm-3	CuGdAdGuD	0.32046	0.59033	0.15216	dwpc	1
rephetio-v2.0_perm-4	CuGdAdGuD	0.31938	0.58638	0.14759	dwpc	1
rephetio-v2.0_perm-5	CuGdAdGuD	0.32316	0.58716	0.14941	dwpc	1
rephetio-v2.0	CuGdAeGaD	0.65828	0.61898	0.32648	dwpc	0
rephetio-v2.0_perm-1	CuGdAeGaD	0.65239	0.61546	0.18626	dwpc	1
rephetio-v2.0_perm-2	CuGdAeGaD	0.66276	0.61828	0.18918	dwpc	1
rephetio-v2.0_perm-3	CuGdAeGaD	0.64944	0.61258	0.1766	dwpc	1
rephetio-v2.0_perm-4	CuGdAeGaD	0.65072	0.60877	0.18137	dwpc	1
rephetio-v2.0_perm-5	CuGdAeGaD	0.65003	0.61145	0.19097	dwpc	1
rephetio-v2.0	CuGdAeGdD	0.32609	0.59243	0.28621	dwpc	0
rephetio-v2.0_perm-1	CuGdAeGdD	0.31549	0.58095	0.14989	dwpc	1
rephetio-v2.0_perm-2	CuGdAeGdD	0.32096	0.57729	0.14823	dwpc	1
rephetio-v2.0_perm-3	CuGdAeGdD	0.31634	0.57483	0.14579	dwpc	1
rephetio-v2.0_perm-4	CuGdAeGdD	0.31397	0.56812	0.14205	dwpc	1
rephetio-v2.0_perm-5	CuGdAeGdD	0.31703	0.57252	0.14424	dwpc	1
rephetio-v2.0	CuGdAeGuD	0.33007	0.60161	0.2929	dwpc	0
rephetio-v2.0_perm-1	CuGdAeGuD	0.32334	0.59685	0.15465	dwpc	1
rephetio-v2.0_perm-2	CuGdAeGuD	0.32767	0.59359	0.15413	dwpc	1
rephetio-v2.0_perm-3	CuGdAeGuD	0.32074	0.58978	0.15149	dwpc	1
rephetio-v2.0_perm-4	CuGdAeGuD	0.31938	0.58624	0.14709	dwpc	1
rephetio-v2.0_perm-5	CuGdAeGuD	0.32345	0.58756	0.15053	dwpc	1
rephetio-v2.0	CuGdAlD	0.49192	0.58046	0.27216	dwpc	0
rephetio-v2.0_perm-1	CuGdAlD	0.53091	0.58616	0.15047	dwpc	1
rephetio-v2.0_perm-2	CuGdAlD	0.51242	0.58728	0.15843	dwpc	1
rephetio-v2.0_perm-3	CuGdAlD	0.5323	0.58842	0.16315	dwpc	1
rephetio-v2.0_perm-4	CuGdAlD	0.5257	0.56718	0.15211	dwpc	1
rephetio-v2.0_perm-5	CuGdAlD	0.52995	0.57761	0.14396	dwpc	1
rephetio-v2.0	CuGdAlDrD	0.60238	0.57252	0.26105	dwpc	0
rephetio-v2.0_perm-1	CuGdAlDrD	0.59286	0.56853	0.13626	dwpc	1
rephetio-v2.0_perm-2	CuGdAlDrD	0.62336	0.57881	0.141	dwpc	1
rephetio-v2.0_perm-3	CuGdAlDrD	0.60301	0.57352	0.13844	dwpc	1
rephetio-v2.0_perm-4	CuGdAlDrD	0.6164	0.57016	0.14533	dwpc	1
rephetio-v2.0_perm-5	CuGdAlDrD	0.61794	0.57058	0.13733	dwpc	1
rephetio-v2.0	CuGdAuGaD	0.65828	0.61865	0.32466	dwpc	0
rephetio-v2.0_perm-1	CuGdAuGaD	0.65239	0.61603	0.18576	dwpc	1
rephetio-v2.0_perm-2	CuGdAuGaD	0.66276	0.61826	0.18957	dwpc	1
rephetio-v2.0_perm-3	CuGdAuGaD	0.64944	0.61273	0.17665	dwpc	1
rephetio-v2.0_perm-4	CuGdAuGaD	0.65072	0.60969	0.18223	dwpc	1
rephetio-v2.0_perm-5	CuGdAuGaD	0.65003	0.61109	0.19075	dwpc	1
rephetio-v2.0	CuGdAuGdD	0.32609	0.59246	0.2945	dwpc	0
rephetio-v2.0_perm-1	CuGdAuGdD	0.3142	0.58066	0.14986	dwpc	1
rephetio-v2.0_perm-2	CuGdAuGdD	0.32067	0.57729	0.14883	dwpc	1
rephetio-v2.0_perm-3	CuGdAuGdD	0.31379	0.57532	0.14547	dwpc	1
rephetio-v2.0_perm-4	CuGdAuGdD	0.31397	0.56738	0.14083	dwpc	1
rephetio-v2.0_perm-5	CuGdAuGdD	0.31703	0.57272	0.14505	dwpc	1
rephetio-v2.0	CuGdAuGuD	0.32874	0.60203	0.29066	dwpc	0
rephetio-v2.0_perm-1	CuGdAuGuD	0.32277	0.5969	0.15666	dwpc	1
rephetio-v2.0_perm-2	CuGdAuGuD	0.32638	0.59366	0.15534	dwpc	1
rephetio-v2.0_perm-3	CuGdAuGuD	0.31989	0.58958	0.15161	dwpc	1
rephetio-v2.0_perm-4	CuGdAuGuD	0.31938	0.58656	0.14751	dwpc	1
rephetio-v2.0_perm-5	CuGdAuGuD	0.3233	0.58748	0.14928	dwpc	1
rephetio-v2.0	CuGdCbGaD	0.48768	0.59984	0.30979	dwpc	0
rephetio-v2.0_perm-1	CuGdCbGaD	0.53405	0.60306	0.18016	dwpc	1
rephetio-v2.0_perm-2	CuGdCbGaD	0.55939	0.6103	0.18633	dwpc	1
rephetio-v2.0_perm-3	CuGdCbGaD	0.52378	0.61818	0.17588	dwpc	1
rephetio-v2.0_perm-4	CuGdCbGaD	0.54108	0.60044	0.17151	dwpc	1
rephetio-v2.0_perm-5	CuGdCbGaD	0.54236	0.60736	0.18284	dwpc	1
rephetio-v2.0	CuGdCbGdD	0.19576	0.56244	0.29953	dwpc	0
rephetio-v2.0_perm-1	CuGdCbGdD	0.20128	0.57179	0.15746	dwpc	1
rephetio-v2.0_perm-2	CuGdCbGdD	0.21145	0.56369	0.15192	dwpc	1
rephetio-v2.0_perm-3	CuGdCbGdD	0.19722	0.55518	0.14539	dwpc	1
rephetio-v2.0_perm-4	CuGdCbGdD	0.20461	0.54882	0.13653	dwpc	1
rephetio-v2.0_perm-5	CuGdCbGdD	0.21306	0.55091	0.13907	dwpc	1
rephetio-v2.0	CuGdCbGuD	0.19391	0.56203	0.27547	dwpc	0
rephetio-v2.0_perm-1	CuGdCbGuD	0.19886	0.56035	0.14601	dwpc	1
rephetio-v2.0_perm-2	CuGdCbGuD	0.20917	0.56249	0.14808	dwpc	1
rephetio-v2.0_perm-3	CuGdCbGuD	0.2046	0.56674	0.15633	dwpc	1
rephetio-v2.0_perm-4	CuGdCbGuD	0.20646	0.54862	0.13811	dwpc	1
rephetio-v2.0_perm-5	CuGdCbGuD	0.21207	0.55514	0.14615	dwpc	1
rephetio-v2.0	CuGdCdGaD	0.55391	0.6095	0.32347	dwpc	0
rephetio-v2.0_perm-1	CuGdCdGaD	0.59086	0.6065	0.18219	dwpc	1
rephetio-v2.0_perm-2	CuGdCdGaD	0.59509	0.61586	0.18398	dwpc	1
rephetio-v2.0_perm-3	CuGdCdGaD	0.58484	0.60966	0.17185	dwpc	1
rephetio-v2.0_perm-4	CuGdCdGaD	0.58294	0.60563	0.18918	dwpc	1
rephetio-v2.0_perm-5	CuGdCdGaD	0.58628	0.61475	0.18701	dwpc	1
rephetio-v2.0	CuGdCdGdD	0.25907	0.57729	0.276	dwpc	0
rephetio-v2.0_perm-1	CuGdCdGdD	0.27423	0.57336	0.14969	dwpc	1
rephetio-v2.0_perm-2	CuGdCdGdD	0.27784	0.57093	0.14646	dwpc	1
rephetio-v2.0_perm-3	CuGdCdGdD	0.27077	0.57463	0.14747	dwpc	1
rephetio-v2.0_perm-4	CuGdCdGdD	0.26613	0.56033	0.13761	dwpc	1
rephetio-v2.0_perm-5	CuGdCdGdD	0.27182	0.56565	0.14338	dwpc	1
rephetio-v2.0	CuGdCdGuD	0.27417	0.58448	0.31414	dwpc	0
rephetio-v2.0_perm-1	CuGdCdGuD	0.27794	0.58079	0.15143	dwpc	1
rephetio-v2.0_perm-2	CuGdCdGuD	0.27384	0.58124	0.15109	dwpc	1
rephetio-v2.0_perm-3	CuGdCdGuD	0.27701	0.58531	0.15464	dwpc	1
rephetio-v2.0_perm-4	CuGdCdGuD	0.25958	0.56372	0.14709	dwpc	1
rephetio-v2.0_perm-5	CuGdCdGuD	0.29064	0.58216	0.14945	dwpc	1
rephetio-v2.0	CuGdCpD	0.067815	0.54259	0.32151	dwpc	0
rephetio-v2.0_perm-1	CuGdCpD	0.069094	0.53252	0.15913	dwpc	1
rephetio-v2.0_perm-2	CuGdCpD	0.055682	0.5191	0.14295	dwpc	1
rephetio-v2.0_perm-3	CuGdCpD	0.058214	0.52128	0.14932	dwpc	1
rephetio-v2.0_perm-4	CuGdCpD	0.068632	0.53783	0.16618	dwpc	1
rephetio-v2.0_perm-5	CuGdCpD	0.0666	0.52516	0.14841	dwpc	1
rephetio-v2.0	CuGdCpDrD	0.17987	0.55162	0.26235	dwpc	0
rephetio-v2.0_perm-1	CuGdCpDrD	0.20171	0.52597	0.12515	dwpc	1
rephetio-v2.0_perm-2	CuGdCpDrD	0.18889	0.53458	0.13347	dwpc	1
rephetio-v2.0_perm-3	CuGdCpDrD	0.21241	0.5689	0.15878	dwpc	1
rephetio-v2.0_perm-4	CuGdCpDrD	0.18852	0.5398	0.14334	dwpc	1
rephetio-v2.0_perm-5	CuGdCpDrD	0.18483	0.53629	0.13637	dwpc	1
rephetio-v2.0	CuGdCrCpD	0.13272	0.5766	0.33102	dwpc	0
rephetio-v2.0_perm-1	CuGdCrCpD	0.17159	0.57968	0.1737	dwpc	1
rephetio-v2.0_perm-2	CuGdCrCpD	0.17062	0.56549	0.15951	dwpc	1
rephetio-v2.0_perm-3	CuGdCrCpD	0.16996	0.5689	0.16371	dwpc	1
rephetio-v2.0_perm-4	CuGdCrCpD	0.16503	0.55571	0.15135	dwpc	1
